term,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,synonym_1,synonym_2,synonym_3
berth,0,0,0,0,0,0,0,0,0,0,abode
barefoot,0,0,0,0,0,0,0,0,0,0,divestment
talkative,0,0,0,0,0,0,0,0,0,0,loquacity
compound,0,0,0,0,0,0,0,0,0,0,combination
reverent,0,0,0,0,0,0,0,0,0,0,worship
den,0,0,0,0,0,0,0,0,0,0,abode,cave,lair
quail,1,0,0,0,0,0,1,0,0,0,fear
supersede,0,0,0,0,0,0,0,0,0,0,disuse
chauffeur,0,0,0,0,0,0,0,0,0,0,traveler
anthropology,0,0,0,0,0,0,0,0,0,0,zoology
accentuate,0,0,0,0,0,0,0,0,0,0,importance
oven,0,0,0,0,0,0,0,0,0,0,furnace
astonishment,0,0,0,0,1,1,0,0,0,1,wonder
ripen,0,0,0,0,0,0,0,0,0,0,improvement,mature,advance
clerical,0,0,0,1,0,1,0,0,0,0,churchdom
convert,0,0,0,0,0,0,0,0,0,0,conversion,renegade,apostate
hurried,0,0,0,0,0,0,0,0,0,0,excitability
throat,0,0,0,0,0,0,0,0,0,0,opening
wring,0,1,0,0,0,0,0,0,0,0,torment,torture,cruciate
symmetric,0,0,0,0,0,0,0,0,0,0,conformity
gypsy,0,0,0,0,0,0,1,0,0,0,deceiver
thing,0,0,0,0,0,0,0,0,0,0,fashion
hang,0,0,0,0,0,0,0,0,0,0,pendency,hitch,suspend
beneficial,0,0,0,0,0,1,0,0,0,0,goodness
ordination,0,0,0,1,0,1,0,0,0,0,commission,appointment,coronation
grin,0,0,1,1,1,1,0,0,0,1,amusement
degrade,0,0,0,0,0,0,1,0,1,0,disrepute
skull,0,0,0,0,0,0,0,0,0,0,intellect
medallion,0,0,0,0,0,0,0,0,0,0,sculpture
sterling,0,1,1,1,0,1,1,0,0,1,money
sale,0,0,0,0,0,0,0,0,0,0,sale
roost,0,0,0,0,0,0,0,0,0,0,abode
bountiful,0,0,1,0,0,1,0,0,0,1,benevolence
minuscule,0,0,0,0,0,0,0,0,0,0,letter
causation,0,0,0,0,0,0,0,0,0,0,cause
delineation,0,0,0,0,0,0,0,0,0,0,representation
hop,0,0,0,0,0,0,0,0,0,0,amusement
supplies,0,0,0,0,0,0,0,0,0,0,aid
clamor,0,0,0,0,1,0,1,0,0,0,cry
drama,0,0,0,0,0,0,0,0,0,0,drama
securities,0,0,0,1,0,0,0,0,0,0,credit
ecstatic,0,0,0,0,0,1,0,0,0,1,pleasurableness
slag,0,0,0,0,0,0,1,0,0,0,uncleanness
rarely,0,0,0,0,0,0,0,0,0,0,infrequency
sport,0,0,0,0,0,0,0,0,0,0,amusement,wanton,revel
balm,0,0,0,0,0,1,0,0,0,0,fragrance,bergamot,potpourri
delve,0,0,0,0,0,0,0,0,0,0,concavity
sundial,0,0,1,1,0,0,0,0,0,0,chronometry
instinctive,0,0,0,0,0,1,0,0,0,0,normal,natural,congenital
fete,0,0,1,0,1,1,0,0,0,1,celebration
pad,0,0,0,0,0,1,0,0,0,0,abode,housing,place
beaming,0,0,1,0,0,1,0,0,0,1,beauty
newcomer,1,0,0,0,1,0,0,0,0,0,inhabitant
deepen,0,0,0,0,0,0,0,0,0,0,increase
ox,0,0,0,0,0,0,0,0,0,0,man
rebellion,1,1,0,0,0,0,0,0,1,0,disobedience
quartered,0,0,0,0,0,0,0,0,0,0,quadrisection
rook,0,1,0,0,0,0,1,0,1,0,stealing
ejection,0,0,0,0,0,0,1,0,0,0,ejection
crux,0,0,0,0,0,0,0,0,0,0,cause
abandonment,1,0,0,0,0,0,1,1,0,0,relinquishment
squirm,0,0,0,0,0,0,1,0,1,0,agitation
spiral,0,0,0,0,0,0,0,0,0,0,curvature
strongly,0,0,0,0,0,1,0,0,0,0,physical energy
tacit,0,0,0,0,0,0,0,0,0,0,unmeaningness
grow,0,0,1,0,0,1,0,0,0,1,increase
defection,1,0,0,0,0,0,1,0,0,0,relinquishment
marvelous,0,0,0,0,0,1,0,0,0,1,greatness
destination,0,0,1,0,0,1,0,0,0,0,arrival,haven,airport
teat,0,0,0,0,0,0,0,0,0,0,convexity
disconnect,0,0,0,0,0,0,1,1,0,0,disjunction
venerable,0,0,0,0,0,0,0,0,0,0,eldest,antique,elder
gradually,0,0,0,0,0,0,0,0,0,0,slowness,by degrees,step by step
boldness,0,0,0,0,0,0,0,0,0,0,vigor
unfair,0,1,0,0,0,0,1,1,1,0,improbity
pique,0,0,0,0,0,0,1,0,0,0,irritate,sting,provoke
melting,0,0,0,0,0,0,0,0,0,0,liquefaction
illuminate,0,0,1,0,1,1,0,0,0,1,light,enlighten,light up
liquor,0,1,0,0,0,0,1,1,0,1,fluidity
subjugation,1,1,0,0,0,0,1,1,1,0,failure,stalemate,rout
seldom,0,0,0,0,0,0,0,0,0,0,infrequency
irregularity,0,0,0,0,0,0,0,0,0,0,distortion
resistance,0,0,0,0,0,0,0,0,0,0,defense,curtain,shore
caudal,0,0,0,0,0,0,0,0,0,0,rear
unsettled,0,0,0,0,0,0,0,0,0,0,uncertainty
bundle,0,0,0,0,0,0,0,0,0,0,assemblage
unholy,1,0,0,0,0,0,1,0,0,0,irreligion
monk,0,0,0,1,0,1,0,0,0,0,clergy
parry,0,0,0,0,0,0,0,0,0,0,confutation
dragon,0,0,0,0,0,0,0,0,0,0,unconformity
obvious,0,0,0,0,0,0,0,0,0,0,visibility
spider,1,0,0,0,0,0,0,0,1,0,animal
rivalry,0,1,0,0,0,0,1,0,0,0,opposition
shaking,0,0,0,0,0,0,0,0,0,0,agitation
installation,0,0,0,0,0,0,0,0,0,0,location
imminent,0,0,1,0,0,0,0,0,0,0,destiny
brunt,0,1,0,0,0,0,1,0,0,0,difficulty
elephant,0,0,0,0,0,0,0,0,0,0,carrier
tang,0,0,0,0,0,0,0,0,0,0,taste
graze,0,0,0,0,0,0,0,0,0,0,food
reverence,0,0,0,1,0,1,0,0,0,1,piety,sanctity,humility
rend,0,0,0,0,0,0,1,0,0,0,disjunction
wonderful,0,0,0,1,1,1,0,0,0,1,wonder
discretion,0,0,0,0,0,1,0,0,0,0,caution,deliberation,calculation
jiffy,0,0,0,0,0,0,0,0,0,0,instantaneity
doubtless,0,0,0,1,0,0,0,0,0,0,assent
petition,0,0,0,0,0,0,0,0,0,0,request
lancer,0,0,0,0,0,0,0,0,0,0,combatant
elbow,0,0,0,0,0,0,0,0,0,0,convexity,knob,bump
oxymoron,0,0,0,0,0,0,0,0,0,0,unintelligibility
advocacy,0,0,0,0,0,0,0,0,0,0,aid,favor,championship
interdiction,0,0,0,0,0,0,1,0,0,0,prohibition
brew,0,0,0,0,0,0,0,0,0,0,preparation
wrapper,0,0,0,0,0,0,0,0,0,0,inclosure
intractable,0,1,0,0,0,0,1,0,0,0,difficulty
morning,0,0,0,0,0,0,0,0,0,0,morning
wreck,0,0,0,0,0,0,1,0,0,0,remainder,ruins,stump
postscript,0,0,0,0,0,0,0,0,0,0,sequel
chowder,0,0,0,0,0,1,0,0,0,0,food
eating,0,0,0,0,0,0,0,0,0,0,reception
explain,0,0,0,0,0,0,0,0,0,0,answer,solve,fathom
unhealthy,1,0,0,0,0,0,1,1,1,0,insalubrity
consequence,0,0,0,0,0,0,0,0,0,0,eventuality
pharmacology,0,0,0,0,0,0,0,0,0,0,remedy
skillful,0,0,0,0,0,1,0,0,0,0,cunning
laughable,0,0,0,0,0,0,1,0,1,0,amusement
inference,0,0,0,0,0,0,0,0,0,0,judgment
advice,0,0,0,0,0,0,0,0,0,0,news,word,message
thinking,0,0,0,0,0,0,0,0,0,0,belief
empire,0,0,0,0,0,0,0,0,0,0,property
reside,0,0,0,0,0,0,0,0,0,0,presence
heartburn,0,0,0,0,0,0,0,0,0,0,physical pain
source,0,0,0,0,0,0,0,0,0,0,beginning
gnome,1,1,0,0,0,0,1,0,1,0,demon
audit,0,0,0,0,0,0,0,0,0,0,inquiry
towering,0,0,0,0,0,0,0,0,0,0,greatness
temperance,0,0,0,0,0,1,0,0,0,0,temperance
cursing,0,1,0,0,0,0,1,0,1,0,malediction
turbulence,1,0,0,0,0,0,1,0,0,0,agitation
twin,0,0,0,0,0,1,0,0,0,0,similarity,analogous,like
attach,0,0,0,0,0,0,0,0,0,0,junction
thug,1,1,0,0,0,0,1,0,0,0,thief
scissors,0,0,0,0,0,0,0,0,0,0,sharpness
fetch,0,0,0,0,0,0,0,0,0,0,transference,conduct,reach
guidance,0,0,0,1,0,1,0,0,0,0,teaching
whirl,0,0,0,0,0,0,0,0,0,0,rotation
modernism,0,0,0,0,0,0,0,0,0,0,newness
canister,0,0,0,0,0,0,0,0,0,0,receptacle
ammonia,0,0,0,0,0,0,0,0,1,0,gaseity
book,0,0,0,0,0,0,0,0,0,0,list,ledger,prospectus
gavel,0,0,0,0,0,0,0,0,0,0,assemblage
nervousness,1,0,0,0,0,0,0,0,0,0,fear
pique,0,0,0,0,0,0,0,0,0,0,excitation,work up,stir up
lexicon,0,0,0,0,0,0,0,0,0,0,list
laity,0,0,0,0,0,0,0,0,0,0,laity
sitting,0,0,0,0,0,0,0,0,0,0,council
liturgy,0,0,0,0,0,0,0,0,0,0,rite
reticent,0,0,0,0,0,0,1,0,0,0,concealment
lug,0,0,0,0,0,0,0,0,0,0,traction
food,0,0,0,1,0,1,0,0,0,1,food
phonetics,0,0,0,0,0,0,0,0,0,0,sound
typhoon,1,0,0,0,0,0,1,0,0,0,river
recite,0,0,0,0,0,0,0,0,0,0,numeration
delineation,0,0,0,0,0,0,0,0,0,0,description
amused,0,0,0,0,0,1,0,0,0,0,amusement
creditor,0,0,0,0,0,0,0,0,0,0,credit
divan,0,0,0,0,0,0,0,0,0,0,support,chair,sofa
disobedient,0,1,0,0,0,0,1,0,0,0,disobedience
restrict,0,0,0,0,0,0,1,0,0,0,prohibition
uncompromising,0,0,0,0,0,0,0,0,0,0,severity
sander,0,0,0,0,0,0,0,0,0,0,smoothness
filmy,0,0,0,0,0,0,0,0,0,0,texture
revise,0,0,0,0,0,0,0,0,0,0,printing,copy,pull
persecute,1,1,0,0,0,0,1,0,0,0,malevolence
heredity,0,0,0,0,0,0,0,0,0,0,effect
baron,0,0,0,0,0,0,0,0,0,0,judge
trickle,0,0,0,0,0,0,0,0,0,0,river
misfortune,1,0,0,0,0,0,1,1,0,0,adversity
count,0,0,0,0,0,0,0,0,0,0,part,verse,clause
helmet,0,0,0,0,0,0,0,0,0,0,clothing
sensuous,0,0,0,0,0,0,0,0,0,0,feeling
journalist,0,0,0,0,0,0,0,0,0,0,recorder
lid,0,0,0,0,0,0,0,0,0,0,covering
objectionable,0,0,0,0,0,0,1,0,0,0,wrong
defensible,0,0,0,0,0,0,0,0,0,0,vindication
materiality,0,0,0,0,0,0,0,0,0,0,materiality
trigger,0,0,0,0,0,0,0,0,0,0,instrument
disparage,0,1,0,0,0,0,1,1,1,0,depreciate,detract,decry
spice,0,0,0,0,0,0,0,0,0,0,grain,drop,smack
cabbage,0,0,0,0,0,0,0,0,0,0,money
revolting,1,1,0,0,0,0,1,0,1,0,fear
maniac,1,1,0,0,0,0,1,0,0,0,madman
wizard,0,0,0,0,0,0,0,0,0,0,proficient
conservative,0,0,0,0,0,0,0,0,0,0,permanence
epilogue,0,0,0,0,0,0,0,0,0,0,drama
faculty,0,0,0,1,0,0,0,0,0,0,power
guillotine,1,0,0,0,0,0,1,0,0,0,punishment
missile,0,0,0,0,0,0,0,0,0,0,arms
hale,0,0,0,0,0,1,0,0,0,0,health
continuous,0,0,0,0,0,0,0,0,0,0,continuity
ominous,1,0,0,0,0,0,1,0,0,0,danger
appointment,0,0,0,0,0,0,0,0,0,0,visiting,call,interview
peculiar,0,0,0,0,0,0,0,0,0,0,speciality
skipper,0,0,0,0,0,0,0,0,0,0,mariner
beauty,0,0,0,0,0,1,0,0,0,1,beauty
agreed,0,0,0,0,0,1,0,0,0,0,consent
scarcity,1,1,0,0,0,0,1,1,0,0,insufficiency
mike,0,0,0,0,0,0,0,0,0,0,hearing
aftermath,1,1,0,0,0,0,1,1,1,0,productiveness
volunteer,0,0,0,0,0,1,0,0,0,0,willingness,volunteering,readiness
circulate,0,0,0,0,0,0,0,0,0,0,money,coin,issue
heroic,0,0,0,1,0,1,0,0,0,0,repute
alb,0,0,0,1,0,0,0,0,0,0,canonicals
leaf,0,0,0,0,0,0,0,0,0,0,book,leaflet,page
tickle,0,0,1,1,1,1,0,0,0,1,sensations of touch
palm,0,0,0,0,0,0,0,0,0,0,title,cross,decoration
hire,0,0,0,0,0,0,0,0,0,0,reward,stipend,fee
marketable,0,0,0,0,0,1,0,0,0,0,barter
monopoly,0,0,0,0,0,0,0,0,0,0,restraint
lick,0,0,0,0,0,0,0,0,0,0,food
curiosity,0,0,0,0,0,0,0,0,0,0,interest,inquirer,intellectual
daring,0,0,0,0,0,1,0,0,0,0,courage
advocacy,0,1,1,1,0,1,0,0,0,1,advice,recommendation,suggestion
flank,0,0,0,0,0,0,0,0,0,0,laterality
broil,0,0,0,0,0,0,0,0,0,0,heat
scholarly,0,0,0,0,0,0,0,0,0,0,learning
hearts,0,0,0,0,0,0,0,0,0,0,amusement
publication,0,0,0,0,0,0,0,0,0,0,production,authorship,biogenesis
auditor,0,0,0,1,0,0,0,0,0,0,programmer,calculator,tallies
ventilation,0,0,0,0,0,0,0,0,0,0,reasoning,comment,inquiry
advice,0,0,0,0,0,0,0,0,0,0,counsel,advisement,recommendation
eager,0,0,1,1,1,1,0,0,0,1,activity,enterprising,zealous
essayist,0,0,0,0,0,0,0,0,0,0,book
heredity,0,0,0,0,0,0,0,0,0,0,posterity
belated,0,0,0,0,0,0,0,0,0,0,ignorance
beacon,0,0,0,0,0,0,0,0,0,0,warning
sheet,0,0,0,0,0,0,0,0,0,0,book
gambling,0,0,1,0,0,0,1,0,0,0,rashness
carter,0,0,0,0,0,0,0,0,0,0,traveler
injure,1,1,0,0,0,0,1,1,0,0,deterioration
majestic,0,0,1,1,1,1,0,0,0,1,ostentation
custodian,0,0,0,0,0,0,0,0,0,0,keeper
surround,0,0,0,0,0,0,0,0,0,0,circumscription
interdependence,0,0,0,0,0,0,0,0,0,0,correlation
cadet,0,0,0,0,0,0,0,0,0,0,infant
transmission,0,0,0,0,0,0,0,0,0,0,passage
innumerable,0,0,0,0,0,0,0,0,0,0,infinity
misguided,0,0,0,0,0,0,1,0,1,0,ignorance
inclined,0,0,0,0,0,0,0,0,0,0,desire
inflection,0,0,0,0,0,0,0,0,0,0,grammar
disobedience,0,0,0,0,0,0,1,0,0,0,illegality
dissimilar,0,0,0,0,0,0,0,0,0,0,dissimilarity
deaf,0,0,0,0,0,0,1,0,0,0,deafness
effeminate,0,0,0,0,0,0,0,0,0,0,woman
rotting,0,0,0,0,0,0,1,0,1,0,uncleanness
infusion,0,0,0,0,0,0,0,0,0,0,insertion,importation,inoculation
immaterial,0,0,0,0,0,0,0,0,0,0,spectral,illusory,airy
hunt,0,0,0,0,0,0,0,0,0,0,inquiry
side,0,0,0,0,0,0,0,0,0,0,flank,quarter,lee
religion,0,0,0,1,0,0,0,0,0,0,theology
jug,0,0,0,0,0,0,0,0,0,0,receptacle
uninhabited,0,0,0,0,0,0,0,0,0,0,absence
mortal,0,0,0,0,0,0,0,0,0,0,precarious,insecure,unstable
decidedly,0,0,0,0,0,0,0,0,0,0,greatness
foreseen,0,0,1,0,0,1,0,0,0,0,expectation
euphemism,0,0,0,0,0,0,0,0,0,0,elegance
martial,0,1,0,0,0,0,0,0,0,0,warfare
wrinkled,0,0,0,0,0,0,0,1,0,0,age
wealth,0,0,0,1,0,1,0,0,0,1,money,funds,legal tender
fortunate,0,0,0,0,0,1,0,0,0,0,prosperity
found,0,0,0,1,0,1,0,0,0,1,support
providence,0,0,0,0,0,0,0,0,0,0,foresight
cargo,0,0,0,0,0,0,0,0,0,0,merchandise,produce,effects
unprecedented,0,0,0,0,1,0,0,0,0,0,unconformity
immoral,0,0,0,0,0,0,1,0,1,0,vice
heather,0,0,0,0,0,0,0,0,0,0,vegetable
congressman,0,0,0,1,0,0,0,0,0,0,council
embolism,1,0,0,0,0,0,1,1,0,0,hindrance
extraneous,0,0,0,0,0,0,0,0,0,0,irrelation
cymbal,0,0,0,0,0,0,0,0,0,0,musical instruments
packet,0,0,0,0,0,0,0,0,0,0,assemblage
notched,0,0,0,0,0,0,0,0,0,0,notch
rue,0,0,0,0,0,0,1,1,0,0,unsavoriness
dividend,0,0,0,0,0,0,0,0,0,0,part
admirable,0,0,0,1,0,1,0,0,0,1,goodness
voluptuous,0,0,0,0,0,1,0,0,0,1,pleasurableness
forerunner,0,0,0,0,0,1,0,0,0,0,precursor
rust,0,0,0,0,0,0,1,0,0,0,bane,mildew,moth
ratchet,0,0,0,0,0,0,0,0,0,0,sharpness
foregoing,0,0,0,0,0,0,0,0,0,0,the past
wis,0,0,0,0,0,1,0,0,0,0,supposition
affliction,1,0,0,0,0,0,1,0,0,0,infliction,trial,trouble
voyage,0,0,1,0,0,0,0,0,0,0,motion
coach,0,0,0,0,0,0,0,0,0,0,vehicle
logotype,0,0,0,0,0,0,0,0,0,0,printing
mercy,0,0,0,0,0,1,0,0,0,0,pity
annulment,0,0,0,0,0,0,1,0,0,0,abrogation
calculation,0,0,0,0,0,0,0,0,0,0,calculus,reckoning,statistics
towel,0,0,0,0,0,0,0,0,0,0,cleanness
doer,0,0,0,0,0,1,0,0,0,0,agent
reservation,0,0,0,0,0,0,0,0,0,0,concealment
stare,0,0,0,0,0,0,0,0,0,0,wonder,gape,admire
sonorous,0,0,0,0,0,0,0,0,0,0,ornament,pompous,flaming
wreak,0,1,0,0,0,0,1,0,0,0,severity
college,0,0,0,0,0,0,0,0,0,0,school
lamenting,0,0,0,0,0,0,0,1,0,0,lamentation
apparatus,0,0,0,0,0,0,0,0,0,0,instrument
correctness,0,0,0,1,0,0,0,0,0,0,truth
shape,0,0,0,0,0,0,0,0,0,0,form
destined,0,0,1,0,0,0,0,0,0,0,destiny
dolor,0,0,0,0,0,0,1,1,0,0,pain
year,0,0,0,0,0,0,0,0,0,0,period
coax,0,0,0,0,0,0,0,0,0,0,endearment
risk,1,0,1,0,0,0,1,0,0,0,chance
sedentary,0,0,0,0,0,0,0,0,0,0,quiescence
palace,0,0,0,0,0,0,0,0,0,0,abode
launch,0,0,1,0,0,1,0,0,0,0,ship
nestle,0,0,0,1,0,1,0,0,0,0,safety
womanly,0,0,0,0,0,0,0,0,0,0,weakness
roam,0,0,0,0,0,0,0,0,0,0,journey
wishful,0,0,1,0,0,0,0,0,0,0,desire
cling,0,0,0,0,0,0,0,0,0,0,coherence
depot,0,0,0,0,0,0,0,0,0,0,store
auburn,0,0,0,0,0,0,0,0,0,0,brown
sheath,0,0,0,0,0,0,0,0,0,0,receptacle
chutney,0,0,0,0,0,0,0,0,0,0,condiment
shrewd,0,0,0,0,0,0,0,0,0,0,cunning,arch,acute
despair,0,0,0,0,0,0,1,1,0,0,pain,unhappiness,extremity
screwdriver,0,0,0,0,0,0,0,0,0,0,instrument
punctual,0,0,0,0,0,1,0,0,0,0,probity,correct,nice
fruitless,0,0,0,0,0,0,1,0,0,0,failure
indescribable,0,0,0,0,0,0,0,0,0,0,greatness
astray,0,0,0,0,0,0,0,0,0,0,error
hidden,0,0,0,0,0,0,0,0,0,0,invisibility,covered,obscured
postpone,0,0,0,0,0,0,0,0,0,0,lateness
pie,0,0,0,0,0,0,0,0,0,0,food
haste,0,0,1,0,0,0,0,0,0,0,punctuality,morning,anticipation
recollection,0,0,0,0,0,0,0,0,0,0,memory
wedge,0,0,0,0,0,0,0,0,0,0,junction,dovetail,miter
grinding,0,0,0,0,0,0,1,0,0,0,severity
chameleon,0,0,0,0,0,0,0,0,0,0,changeableness
nose,0,0,0,0,0,0,0,0,0,0,odor,inhale,sniff
controversial,0,1,0,0,0,0,1,0,0,0,discord
assignment,0,0,0,0,0,0,0,0,0,0,commission
traffic,0,0,0,0,0,0,0,0,0,0,barter
diversion,0,0,0,0,1,0,0,0,0,0,change
padre,0,0,0,0,0,0,0,0,0,0,clergy
sax,0,0,0,0,0,0,0,0,0,0,musical instruments
misappropriation,0,0,0,0,0,0,0,0,0,0,misuse
proceeding,0,0,1,0,0,0,0,0,0,0,incompleteness,in progress,in hand
enjoy,0,0,0,0,0,1,0,0,0,1,physical pleasure,relish,revel in
mediate,0,0,0,0,0,0,0,0,0,0,mediation,arbitrate,step in
vitality,0,0,0,0,0,1,0,0,0,0,strength
guarantee,0,0,0,1,0,1,0,0,0,0,promise
ago,0,0,0,0,0,0,0,0,0,0,the past
metamorphosis,0,0,0,0,0,0,0,0,0,0,change
exert,0,0,0,0,0,0,0,0,0,0,physical energy
supplement,0,0,0,0,0,0,0,0,0,0,completeness
ranger,0,0,0,1,0,0,0,0,0,0,director
lisp,0,0,0,0,0,0,0,0,0,0,stammering
coupon,0,0,0,0,0,0,0,0,0,0,discount
aqua,0,0,0,0,0,0,0,0,0,0,water
pie,0,0,0,0,0,0,0,0,0,0,sweetness
towering,1,0,1,0,0,1,0,0,0,0,size
subcommittee,0,0,0,0,0,0,0,0,0,0,council
coupon,0,0,0,0,0,0,0,0,0,0,money
inhospitable,0,0,0,0,0,0,1,1,0,0,seclusion
regimen,0,0,0,0,0,0,0,0,0,0,remedy
stomach,0,0,0,0,0,0,0,0,1,0,eat,brook,pocket
propulsion,0,0,0,0,0,0,0,0,0,0,impulse
wreck,0,0,0,0,0,0,1,0,0,0,failure,perdition,downfall
amount,0,0,0,0,0,0,0,0,0,0,money,sum,balance
illegally,0,0,0,0,0,0,0,0,0,0,illegality
spacious,0,0,0,0,0,1,0,0,0,0,space
steamer,0,0,0,0,0,0,0,0,0,0,vehicle
smite,1,1,0,0,0,0,1,0,0,0,badness,bruise,abuse
telescope,0,0,0,0,0,0,0,0,0,0,optical instruments
barrister,0,0,0,0,0,0,0,0,0,0,lawyer
riddance,0,0,0,0,0,0,0,0,0,0,deliverance
allocation,0,0,0,0,0,0,0,0,0,0,apportionment
inversely,0,0,0,0,0,0,0,0,0,0,inversion
gust,0,0,0,0,0,0,0,0,0,0,taste,savor,gusto
repose,0,0,0,0,0,1,0,0,0,0,leisure
accolade,0,0,1,1,1,1,0,0,0,1,courtesy
furniture,0,0,0,0,0,0,0,0,0,0,instrument
demolish,0,1,0,0,0,0,1,0,0,0,destruction
bigot,0,1,0,0,0,0,1,0,0,0,fanatic,zealot,enthusiast
contrast,0,0,0,0,0,0,0,0,0,0,comparison
scientist,0,0,0,0,0,1,0,0,0,0,experiment
ripen,0,0,0,0,0,0,0,0,0,0,preparation,mature,mellow
rebut,0,0,0,0,0,0,0,0,0,0,expose,defeat,confound
mow,0,0,0,0,0,0,0,0,0,0,agriculture,cut,reap
investigate,0,0,0,0,0,1,0,0,0,0,inquiry
marry,1,0,1,1,1,1,0,0,0,1,combination,consolidate,absorb
disparate,0,0,0,0,0,0,0,0,0,0,disjunction
vivid,0,0,0,0,0,1,0,0,0,0,light,bright,radiant
journeyman,0,0,0,0,0,0,0,0,0,0,learner
repressed,0,0,0,0,0,0,0,0,0,0,dissuasion
breeder,0,0,0,0,0,0,0,0,0,0,husbandry
tickle,0,0,1,0,1,0,0,0,0,0,pleasurableness
effusion,0,0,0,0,0,0,0,0,0,0,excretion,extrusion,secretion
inverse,0,0,0,0,0,0,0,0,0,0,contraposition
bedtime,0,0,0,0,0,0,0,0,0,0,evening
vase,0,0,0,0,0,0,0,0,0,0,receptacle
reddish,0,0,0,0,0,0,0,0,0,0,redness
affidavit,0,0,0,0,0,0,0,0,0,0,affirmation
acoustic,0,0,0,0,0,0,0,0,0,0,hearing
eject,0,0,0,0,0,0,0,0,0,0,ejection
negation,0,0,0,0,0,0,1,0,0,0,counter evidence
beeswax,0,0,0,0,0,0,0,0,0,0,semiliquidity
purchaser,0,0,0,0,0,0,0,0,0,0,purchase
railing,0,0,0,0,0,0,0,0,0,0,inclosure
thrilling,0,0,1,0,1,1,0,0,0,1,feeling,swelling,electric
hallucination,0,0,0,0,0,0,1,0,0,0,error
downhill,0,0,0,0,0,0,0,0,0,0,descent
llama,0,0,0,0,0,0,0,0,0,0,carrier
enslave,0,0,0,0,0,0,1,0,0,0,subjection
sectarian,0,0,0,0,0,0,0,0,0,0,dissident,unorthodox,heretical
opposing,0,0,0,0,0,0,0,0,0,0,contrariety
invite,0,0,0,0,0,1,0,0,0,1,request
magistrate,0,0,0,0,0,0,0,0,0,0,master
strenuous,0,0,0,0,0,0,0,0,0,0,exertion
numbness,0,0,0,0,0,0,1,1,0,0,cold
roast,0,0,0,0,0,0,0,0,0,0,ridicule
reported,0,0,0,0,0,0,0,0,0,0,information
overpowering,1,1,0,0,0,0,1,0,0,0,strength
primary,0,0,0,0,0,1,0,0,0,0,importance
postulate,0,0,0,0,0,0,0,0,0,0,maxim
gutter,0,0,0,0,0,0,0,0,1,0,conduit
untold,0,0,1,0,0,0,0,0,0,0,uncertainty,unconfirmed,enigmatic
sculpture,0,0,0,0,0,0,0,0,0,0,form
herd,0,0,0,0,0,0,0,0,0,0,assemblage
morass,0,0,0,0,0,0,0,0,0,0,marsh
whet,0,0,0,0,0,0,0,0,0,0,motive,provocative,incentive
unreal,0,0,0,0,0,0,0,0,0,0,error,fallacious,false
whirlwind,0,0,0,0,0,0,1,0,0,0,disorder,uproar,fight
burnt,0,0,0,0,0,0,1,0,1,0,calefaction
luscious,0,0,0,0,0,1,0,0,0,1,pleasurableness
lighthouse,0,0,0,0,0,0,0,0,0,0,indication
bile,0,1,0,0,0,0,1,0,1,0,resentment
homology,0,0,0,0,0,1,0,0,0,0,relation
renown,0,0,0,0,0,1,0,0,0,0,repute
triplet,0,0,0,0,0,0,0,0,0,0,triality
reflector,0,0,0,0,0,0,0,0,0,0,optical instruments
lifetime,0,0,0,0,0,0,0,0,0,0,period
ghetto,1,0,0,0,0,0,1,1,1,0,abode
admiration,0,0,0,1,0,1,0,0,0,1,love,regard,fancy
demonstrable,0,0,0,0,0,1,0,0,0,0,demonstration
yea,0,0,0,0,0,0,0,0,0,0,assent
pullover,0,0,0,0,0,0,0,0,0,0,clothing
unjustified,0,0,0,0,0,0,1,0,0,0,wrong
mighty,0,0,0,0,0,1,0,0,0,0,strength,strong,valid
uncompromising,0,0,0,0,0,0,0,0,0,0,conformity
blindfold,0,0,1,0,1,0,0,0,0,0,concealment
complement,0,0,0,0,0,1,0,0,0,0,adjunct,supplement,reinforcement
proficiency,0,0,1,1,1,1,0,0,0,1,success
impress,0,0,0,0,0,0,0,0,0,0,feeling,warm,tremble
infirm,0,0,0,0,0,0,1,0,0,0,weakness
curvilinear,0,0,0,0,0,0,0,0,0,0,curvature
gully,0,0,0,0,0,0,0,0,0,0,conduit,moat,siphon
crawl,0,0,0,0,0,0,0,0,0,0,slowness
tights,0,0,0,0,0,0,0,0,0,0,clothing
deserted,1,1,0,0,0,0,1,1,1,0,absence
courtship,0,0,1,0,0,1,0,0,0,1,love
immaculate,0,0,0,1,0,1,0,0,0,1,innocence
daybreak,0,0,0,0,0,0,0,0,0,0,morning
transgression,0,0,0,0,0,0,1,0,0,0,violation,infringement,piracy
payment,0,0,0,0,0,0,0,0,0,0,expenditure
fillet,0,0,0,0,0,0,0,0,0,0,connection
final,0,0,0,0,0,0,0,0,0,0,completion
pedigree,0,0,0,0,0,0,0,0,0,0,attribution
empiricism,0,0,0,0,0,0,0,0,0,0,experiment
rub,0,0,0,0,0,0,0,0,0,0,friction,abrasion,massage
gander,0,0,0,0,0,0,0,0,0,0,man
leaf,0,0,0,0,0,0,0,0,0,0,vegetable,stem,spray
vehicle,0,0,0,0,0,0,0,0,0,0,instrumentality
argumentative,0,0,0,0,0,0,1,0,0,0,reasoning
